Pop_UID,Species_code,Pop_ID,Pop_Name,CU_ID,Lat,Lon,FAZ,JAZ,MAZ,Species,TimeSeriesData_Species,TimeSeriesData_Pop_Name,WSP_ts,Data_msg_code
CK-16.46548,CK,46548,BESSETTE CREEK,CK-16,50.3065408,-118.8231096,STh,STh+GStr,GStr,Chinook,Ck_SBC,BESSETTE CREEK,yes,WSP_ts
CK-16.46568,CK,46568,DUTEAU CREEK,CK-16,50.2516302,-118.9594602,STh,STh+GStr,GStr,Chinook,Ck_SBC,DUTEAU CREEK,yes,WSP_ts
CK-16.46578,CK,46578,NICKLEN CREEK,CK-16,50.20211118,-119.0042515,STh,STh+GStr,GStr,Chinook,Ck_SBC,HARRIS CREEK,no,Raw_ts
CK-16.812,CK,812,CREIGHTON CREEK,CK-16,50.24607803,-118.9553181,STh,STh+GStr,GStr,Chinook,Ck_SBC,CREIGHTON CREEK,yes,WSP_ts
CK-17.44742,CK,44742,NICOLA RIVER-UPPER,CK-17,50.13736652,-120.7078131,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,NICOLA RIVER-UPPER,no,Raw_ts
CK-17.46176,CK,46176,NICOLA RIVER,CK-17,50.4271377,-121.316685,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,NICOLA RIVER,yes,WSP_ts
CK-17.46186,CK,46186,SPIUS CREEK,CK-17,50.14716324,-121.0208052,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,SPIUS CREEK,yes,WSP_ts
CK-17.46187,CK,46187,SPIUS CREEK,CK-17,50.14716324,-121.0208052,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.46196,CK,46196,COLDWATER RIVER,CK-17,50.11464531,-120.8036115,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,COLDWATER RIVER,yes,WSP_ts
CK-17.46197,CK,46197,COLDWATER RIVER,CK-17,50.11464531,-120.8036115,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.46206,CK,46206,BONAPARTE RIVER,CK-17,50.73957155,-121.2600159,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,BONAPARTE RIVER,yes,WSP_ts
CK-17.46216,CK,46216,DEADMAN RIVER,CK-17,50.74441531,-120.9194659,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,DEADMAN RIVER,yes,WSP_ts
CK-17.46598,CK,46598,LOUIS CREEK,CK-17,51.13469095,-120.1275343,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,LOUIS CREEK,yes,WSP_ts
CK-17.60011,CK,60011,COLDWATER RIVER-UPPER,CK-17,49.73207904,-121.009904,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.69044,CK,69044,SPIUS CREEK-UPPER,CK-17,49.95103428,-121.0941835,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.69071,CK,69071,CRISS CREEK,CK-17,50.88020499,-120.9699237,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.69072,CK,69072,HAT CREEK,CK-17,50.88413976,-121.4027135,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-17.69073,CK,69073,MAKA CREEK,CK-17,50.17661108,-121.2546516,LTh,LTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.290,CK,290,ALBREDA RIVER,CK-18,52.47949897,-119.1307005,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,ALBREDA RIVER,no,Raw_ts
CK-18.46658,CK,46658,DUNN CREEK,CK-18,51.45876631,-120.1458021,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.46668,CK,46668,MCTAGGART CREEK,CK-18,51.41172498,-120.1289696,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.46730,CK,46730,MAD RIVER,CK-18,51.67320675,-119.607009,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.46780,CK,46780,LYON CREEK,CK-18,51.88032075,-119.3097596,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,LYON CREEK,no,Raw_ts
CK-18.46790,CK,46790,FINN CREEK,CK-18,51.89646724,-119.3237098,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,FINN CREEK,yes,WSP_ts
CK-18.46801,CK,46801,BLUE RIVER,CK-18,52.10461061,-119.2796415,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,BLUE RIVER,yes,WSP_ts
CK-18.69074,CK,69074,NORTH THOMPSON RIVER@VAVENBY,CK-18,51.57963642,-119.725163,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.69075,CK,69075,MUD CREEK,CK-18,52.1298077,-119.2691431,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-18.69076,CK,69076,THUNDER RIVER,CK-18,52.21801236,-119.2108276,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,,no,Raw_ts
CK-19.46588,CK,46588,NORTH THOMPSON RIVER,CK-19,50.68230937,-120.3414646,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,NORTH THOMPSON RIVER,yes,WSP_ts
CK-19.46608,CK,46608,BARRIERE RIVER,CK-19,51.17371372,-120.1387374,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,BARRIERE RIVER,yes,WSP_ts
CK-19.46648,CK,46648,LEMIEUX CREEK,CK-19,51.42377413,-120.2004172,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,LEMIEUX CREEK,yes,WSP_ts
CK-19.46678,CK,46678,MANN CREEK,CK-19,51.56645698,-120.1366069,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,MANN CREEK,no,Raw_ts
CK-19.46688,CK,46688,CLEARWATER RIVER,CK-19,51.63318645,-120.0809956,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,CLEARWATER RIVER,yes,WSP_ts
CK-19.46708,CK,46708,MAHOOD RIVER,CK-19,51.91587699,-120.1946313,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,MAHOOD RIVER,yes,WSP_ts
CK-19.46718,CK,46718,RAFT RIVER,CK-19,51.63177174,-119.9911334,NTh,NTh+GStr,GStr,Chinook,Ck_SBC,RAFT RIVER,yes,WSP_ts
CK-20.48642,CK,48642,ROBERTS CREEK,CK-20,49.41957244,-123.6412921,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48662,CK,48662,WILSON CREEK/SC,CK-20,49.43909478,-123.7100215,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48717,CK,48717,PENDER HARBOUR CREEKS,CK-20,49.63965816,-123.9815004,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48762,CK,48762,CARLSON CREEK,CK-20,49.54256573,-123.8022723,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48792,CK,48792,ANGUS CREEK,CK-20,49.50957915,-123.7562721,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48802,CK,48802,SHANNON CREEK/SC,CK-20,49.67443476,-123.1612421,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48842,CK,48842,TZOONIE RIVER,CK-20,49.79144253,-123.7198413,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48862,CK,48862,VANCOUVER RIVER,CK-20,49.92219031,-123.8687413,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48902,CK,48902,SKWAWKA RIVER,CK-20,50.20788175,-123.9882735,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.48922,CK,48922,BRITTAIN RIVER,CK-20,49.99916985,-124.0127066,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49082,CK,49082,THEODOSIA RIVER,CK-20,50.08302451,-124.651821,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49802,CK,49802,TOBA RIVER,CK-20,50.49767723,-124.3505413,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49813,CK,49813,NOONS CREEK,CK-20,49.2840874,-122.8343682,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49823,CK,49823,RICHARDS CREEK/SC,CK-20,49.3844362,-122.8635078,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49828,CK,49828,INDIAN RIVER/SC,CK-20,49.46469148,-122.8822693,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49843,CK,49843,SEYMOUR RIVER/SC,CK-20,49.30304157,-123.0250671,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49853,CK,49853,LYNN CREEK,CK-20,49.30030434,-123.039372,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49858,CK,49858,HASTINGS CREEK,CK-20,49.32467023,-123.0282625,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49878,CK,49878,BROTHERS CREEK,CK-20,49.32861977,-123.1306942,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49912,CK,49912,STAWAMUS RIVER,CK-20,49.68840236,-123.151017,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49928,CK,49928,SQUAMISH RIVER,CK-20,49.70083431,-123.1827509,SC,SC+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-20.49933,CK,49933,MAMQUAM RIVER,CK-20,49.73218116,-123.14798,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49963,CK,49963,MASHITER CREEK,CK-20,49.73377476,-123.1146857,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49969,CK,49969,MAMQUAM RIVER SPAWNING  CHANNEL,CK-20,49.71687655,-123.0483969,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.49989,CK,49989,CHEAKAMUS RIVER,CK-20,49.77814025,-123.1719228,SC,SC+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-20.50014,CK,50014,TENDERFOOT CREEK,CK-20,49.81701315,-123.1500996,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50034,CK,50034,ASHLU CREEK,CK-20,49.89793063,-123.2962551,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50039,CK,50039,BRANCH 100 CREEK,CK-20,49.93156424,-123.2919492,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50054,CK,50054,JULY CREEK,CK-20,49.99383673,-123.3304781,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50059,CK,50059,CHUK-CHUK CREEK,CK-20,49.97110718,-123.3050359,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50069,CK,50069,SPRING CREEK/SC,CK-20,50.02038654,-123.3519778,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50074,CK,50074,SHOVELNOSE CREEK,CK-20,50.06835578,-123.3433192,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50108,CK,50108,MCNAB CREEK,CK-20,49.5628051,-123.3810167,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50468,CK,50468,KLITE RIVER,CK-20,50.51168531,-124.330162,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50478,CK,50478,LITTLE TOBA RIVER,CK-20,50.51013831,-124.2062453,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50498,CK,50498,TAHUMMING RIVER,CK-20,50.49778436,-124.3921008,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50508,CK,50508,BREM RIVER,CK-20,50.43702353,-124.6663295,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50518,CK,50518,BREM RIVER TRIBUTARY,CK-20,50.43999503,-124.6658808,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.50528,CK,50528,QUATAM RIVER,CK-20,50.37863448,-124.9374335,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-20.60012,CK,60012,KALLAHNE CREEK,CK-20,49.54878938,-123.2405027,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-21.40053,CK,40053,GOLDSTREAM RIVER,CK-21,48.48457352,-123.547893,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-21.40063,CK,40063,TOD CREEK,CK-21,48.55897792,-123.4628324,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.164,CK,164,MESACHIE CREEK,CK-22,48.81570785,-124.1253472,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.214,CK,214,PATRICIA CREEK,CK-22,48.80489242,-124.1393323,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.234,CK,234,ROBERTSON RIVER,CK-22,48.81663735,-124.1343134,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.244,CK,244,SHAW CREEK/EVI,CK-22,48.91827893,-124.4144001,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.40023,CK,40023,COWICHAN RIVER,CK-22,48.75355112,-123.6370155,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-22.40024,CK,40024,COWICHAN RIVER,CK-22,48.75355112,-123.6370155,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-22.40033,CK,40033,KOKSILAH RIVER,CK-22,48.76224587,-123.6515594,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-23.3333,CK,3333,NANAIMO RIVER-UPPER,CK-23,49.08966828,-124.2294599,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-25.39984,CK,39984,CHEMAINUS RIVER,CK-25,48.90015671,-123.6784421,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-25.45722,CK,45722,NAPOLEON CREEK,CK-25,49.06938949,-123.8650543,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-25.51448,CK,51448,BONELL CREEK,CK-25,49.26618627,-124.1888794,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-25.51488,CK,51488,MILLSTONE RIVER,CK-25,49.17159608,-123.9421707,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-25.51519,CK,51519,NANAIMO RIVER,CK-25,49.13789534,-123.8957789,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-25.51528,CK,51528,HASLAM CREEK,CK-25,49.0795687,-123.8628747,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.51298,CK,51298,ROSEWALL CREEK,CK-27,49.46712329,-124.7777131,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.51358,CK,51358,NILE CREEK,CK-27,49.4199523,-124.6406458,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.51368,CK,51368,QUALICUM RIVER,CK-27,49.39884025,-124.6091444,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-27.51388,CK,51388,LITTLE QUALICUM RIVER,CK-27,49.36571315,-124.4997569,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-27.51418,CK,51418,ENGLISHMAN RIVER,CK-27,49.3291102,-124.2950009,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-27.51438,CK,51438,NANOOSE CREEK,CK-27,49.26738239,-124.1910367,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52038,CK,52038,TRENT RIVER,CK-27,49.64506786,-124.9285996,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52058,CK,52058,TSABLE RIVER,CK-27,49.5193022,-124.8333725,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52958,CK,52958,SIMMS CREEK,CK-27,49.98035708,-125.2229995,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52968,CK,52968,WILLOW CREEK/EVI,CK-27,49.96669931,-125.2079135,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52978,CK,52978,WOODS CREEK/EVI,CK-27,49.92739044,-125.1820262,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.52998,CK,52998,OYSTER RIVER,CK-27,49.87421702,-125.1131617,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.53018,CK,53018,BLACK CREEK,CK-27,49.85170305,-125.1000312,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.53069,CK,53069,PUNTLEDGE RIVER,CK-27,49.69652863,-124.9951978,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-27.53078,CK,53078,TSOLUM RIVER,CK-27,49.69591391,-124.9941651,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-27.53108,CK,53108,MORRISON CREEK/EVI,CK-27,49.69028735,-125.0107204,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-28.49512,CK,49512,WARNER BAY CREEK,CK-28,51.03081336,-127.0902668,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.49532,CK,49532,SEYMOUR RIVER/SC,CK-28,51.1930487,-126.6727355,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.49612,CK,49612,WAUMP CREEK,CK-28,51.18863417,-126.9224562,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50538,CK,50538,ORFORD RIVER,CK-28,50.59603906,-124.861237,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50548,CK,50548,SOUTHGATE RIVER,CK-28,50.88626199,-124.7917742,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50558,CK,50558,TEAQUAHAN RIVER,CK-28,50.93099542,-124.8409357,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50618,CK,50618,PHILLIPS RIVER,CK-28,50.55498132,-125.3650199,SC,SC+SFj,SFj,Chinook,NA,NA,yes,WSP_ts
CK-28.50619,CK,50619,PHILLIPS RIVER,CK-28,50.55498132,-125.3650199,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50628,CK,50628,FANNY BAY CREEK,CK-28,50.50596629,-125.3747936,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50638,CK,50638,GRASSY CREEK,CK-28,50.50392171,-125.5478821,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50658,CK,50658,APPLE RIVER,CK-28,50.71714098,-125.4143049,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50668,CK,50668,STAFFORD RIVER,CK-28,50.71880218,-125.4744549,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50678,CK,50678,FRAZER CREEK,CK-28,50.71975342,-125.479295,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50688,CK,50688,HEYDON CREEK,CK-28,50.57674178,-125.5759243,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50708,CK,50708,READ CREEK,CK-28,50.53526668,-125.7790114,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50718,CK,50718,TUNA RIVER,CK-28,50.4929938,-125.9766412,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50728,CK,50728,SHOAL CREEK,CK-28,50.54910698,-125.902027,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50738,CK,50738,FULMORE RIVER,CK-28,50.56026559,-125.9387093,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50748,CK,50748,ROBBERS KNOB CREEK,CK-28,50.52258616,-126.0595913,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50848,CK,50848,GLENDALE CREEK,CK-28,50.65101205,-125.7236398,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50868,CK,50868,FRANKLIN RIVER/SC,CK-28,51.07634305,-125.5717443,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50888,CK,50888,SIM RIVER,CK-28,51.02210902,-125.6121809,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50898,CK,50898,AHNUHATI RIVER,CK-28,50.88997449,-125.6388386,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50908,CK,50908,KWALATE CREEK,CK-28,50.78143398,-125.6861106,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50978,CK,50978,KAKWEIKEN RIVER,CK-28,50.8145648,-126.0102383,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.50988,CK,50988,AHTA RIVER,CK-28,50.87100454,-126.1649736,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.51098,CK,51098,KINGCOME RIVER,CK-28,50.94694342,-126.1922202,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.51118,CK,51118,WAKEMAN RIVER,CK-28,51.03545426,-126.5314378,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-28.51133,CK,51133,MACKENZIE RIVER/SC,CK-28,50.93357293,-126.6353691,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52528,CK,52528,NAHWITTI RIVER,CK-29,50.85617821,-128.0062352,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52573,CK,52573,QUATSE RIVER,CK-29,50.69853943,-127.4797992,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52593,CK,52593,KEOGH RIVER,CK-29,50.67742263,-127.3482306,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52603,CK,52603,CLUXEWE RIVER,CK-29,50.61155445,-127.1759523,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52633,CK,52633,NIMPKISH RIVER,CK-29,50.56689782,-126.9794859,EVI,EVI+SFj,SFj,Chinook,NA,NA,yes,WSP_ts
CK-29.52663,CK,52663,KOKISH RIVER,CK-29,50.52871336,-126.8711745,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52678,CK,52678,TSITIKA RIVER,CK-29,50.47815337,-126.5831019,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52698,CK,52698,ADAM RIVER,CK-29,50.46751497,-126.2754215,EVI,EVI+SFj,SFj,Chinook,NA,NA,yes,WSP_ts
CK-29.52708,CK,52708,EVE RIVER,CK-29,50.42962669,-126.2465586,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52718,CK,52718,SALMON RIVER/EVI,CK-29,50.37806156,-125.9445231,EVI,EVI+SFj,SFj,Chinook,NA,NA,yes,WSP_ts
CK-29.52728,CK,52728,WHITE RIVER/EVI,CK-29,50.30679796,-125.9016743,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52738,CK,52738,AMOR DE COSMOS CREEK,CK-29,50.35819095,-125.6869622,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52848,CK,52848,MCKERCHER CREEK,CK-29,50.12974366,-125.2389864,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-29.52858,CK,52858,DREW CREEK/SC,CK-29,50.08872167,-125.1920981,SC,SC+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-29.52868,CK,52868,GRANITE BAY CREEK,CK-29,50.23672222,-125.3037095,SC,SC+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-29.52898,CK,52898,MENZIES CREEK,CK-29,50.13892225,-125.3920762,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-29.52908,CK,52908,MOHUN CREEK,CK-29,50.11247238,-125.3745166,EVI,EVI+GStr,GStr,Chinook,NA,NA,no,Raw_ts
CK-29.52918,CK,52918,CAMPBELL RIVER/EVI,CK-29,50.04298377,-125.2606882,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-29.52948,CK,52948,QUINSAM RIVER,CK-29,50.03764618,-125.2947099,EVI,EVI+GStr,GStr,Chinook,NA,NA,yes,WSP_ts
CK-29.60010,CK,60010,WOSS RIVER,CK-29,50.22298712,-126.6387978,EVI,EVI+SFj,SFj,Chinook,NA,NA,no,Raw_ts
CK-31.131,CK,131,CLEMENS CREEK,CK-31,49.13666162,-125.1371737,WVI,WVI+WVI,WVI,Chinook,NA,NA,yes,WSP_ts
CK-31.3306,CK,3306,SOMASS-SPROAT-GC SYSTEM,CK-31,49.24617639,-124.8201476,WVI,WVI+WVI,WVI,Chinook,NA,NA,yes,WSP_ts
CK-31.33064,CK,33064,STAMP RIVER-ABOVE FALLS,CK-31,49.3332444,-124.9206825,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.39538,CK,39538,LITTLE TOQUART CREEK,CK-31,49.04114114,-125.3613944,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.39548,CK,39548,MAGGIE RIVER,CK-31,48.98569233,-125.3937891,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.39578,CK,39578,TWIN RIVERS WEST CREEK,CK-31,48.94847366,-125.4471491,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.39588,CK,39588,ITATSOO CREEK,CK-31,48.92742163,-125.5046496,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.39608,CK,39608,MERCANTILE CREEK,CK-31,48.96290516,-125.5579236,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40133,CK,40133,AYUM CREEK,CK-31,48.39101649,-123.658999,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40153,CK,40153,SOOKE RIVER,CK-31,48.38488389,-123.7000992,WVI,WVI+WVI,WVI,Chinook,NA,NA,yes,WSP_ts
CK-31.40163,CK,40163,DE MAMIEL CREEK,CK-31,48.38989661,-123.7091215,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40173,CK,40173,ROCKY CREEK,CK-31,48.40198759,-123.7501274,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40183,CK,40183,CHARTERS RIVER,CK-31,48.413573,-123.7118846,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40253,CK,40253,SAN JUAN RIVER,CK-31,48.56008206,-124.3987958,WVI,WVI+WVI,WVI,Chinook,NA,NA,yes,WSP_ts
CK-31.40283,CK,40283,RENFREW CREEK,CK-31,48.58431792,-124.3448623,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
CK-31.40293,CK,40293,HARRIS CREEK/WVI,CK-31,48.58174373,-124.2750804,WVI,WVI+WVI,WVI,Chinook,NA,NA,no,Raw_ts
