"Year","SpnForTrend_Total","Pop_ID","Pop_Name","CU_ID","CU_Name","Dataset","SpnForAbd_Total","SpnForAbd_Wild","SpnForTrend_Wild","Recruits_Total","Recruits_Wild","DU_ID"
1986,6000,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",6000,NA,NA,NA,NA,NA
1985,4000,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",4000,NA,NA,NA,NA,NA
1984,1000,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1000,NA,NA,NA,NA,NA
1991,25,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",25,NA,NA,NA,NA,NA
1988,27000,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",27000,NA,NA,NA,NA,NA
1989,1200,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1200,NA,NA,NA,NA,NA
1985,40000,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",40000,NA,NA,NA,NA,NA
1984,40000,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",40000,NA,NA,NA,NA,NA
1992,6400,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",6400,NA,NA,NA,NA,NA
1988,300,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",300,NA,NA,NA,NA,NA
1986,1500,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
1990,50,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",50,NA,NA,NA,NA,NA
1989,18000,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",18000,NA,NA,NA,NA,NA
1994,900,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",900,NA,NA,NA,NA,NA
1986,NA,"51171","BUGHOUSE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1989,150,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",150,NA,NA,NA,NA,NA
1988,1800,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1800,NA,NA,NA,NA,NA
1985,500,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",500,NA,NA,NA,NA,NA
1984,750,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
1989,500,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",500,NA,NA,NA,NA,NA
1992,260,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",260,NA,NA,NA,NA,NA
1991,600,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",600,NA,NA,NA,NA,NA
1990,250,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",250,NA,NA,NA,NA,NA
1986,150,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",150,NA,NA,NA,NA,NA
1987,20,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",20,NA,NA,NA,NA,NA
1988,1300,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1300,NA,NA,NA,NA,NA
1988,12000,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",12000,NA,NA,NA,NA,NA
1987,2500,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2500,NA,NA,NA,NA,NA
1989,460,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",460,NA,NA,NA,NA,NA
1993,NA,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1994,600,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",600,NA,NA,NA,NA,NA
1992,63,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",63,NA,NA,NA,NA,NA
1993,38,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",38,NA,NA,NA,NA,NA
1994,6,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",6,NA,NA,NA,NA,NA
1984,50,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",50,NA,NA,NA,NA,NA
1986,6,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",6,NA,NA,NA,NA,NA
1984,70000,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",70000,NA,NA,NA,NA,NA
1986,75000,"51386","LITTLE QUALICUM RIVER","CM-04","Georgia Strait","Cm_ISC",75000,NA,NA,NA,NA,NA
1989,200,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",200,NA,NA,NA,NA,NA
1991,445,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",445,NA,NA,NA,NA,NA
1994,246,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",246,NA,NA,NA,NA,NA
1993,600,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",600,NA,NA,NA,NA,NA
1992,1400,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",1400,NA,NA,NA,NA,NA
1990,55,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",55,NA,NA,NA,NA,NA
1994,100,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",100,NA,NA,NA,NA,NA
1986,1900,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",1900,NA,NA,NA,NA,NA
1988,60000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",60000,NA,NA,NA,NA,NA
1989,10000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",10000,NA,NA,NA,NA,NA
1994,20000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",20000,NA,NA,NA,NA,NA
1993,20000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",20000,NA,NA,NA,NA,NA
1992,45000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",45000,NA,NA,NA,NA,NA
1993,60,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",60,NA,NA,NA,NA,NA
1984,12000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",12000,NA,NA,NA,NA,NA
1986,40000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",40000,NA,NA,NA,NA,NA
1987,25000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",25000,NA,NA,NA,NA,NA
1988,2400,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",2400,NA,NA,NA,NA,NA
1989,300,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",300,NA,NA,NA,NA,NA
1987,900,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",900,NA,NA,NA,NA,NA
1990,300,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",300,NA,NA,NA,NA,NA
1991,350,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",350,NA,NA,NA,NA,NA
1993,1000,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",1000,NA,NA,NA,NA,NA
1994,500,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",500,NA,NA,NA,NA,NA
1992,800,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",800,NA,NA,NA,NA,NA
1993,200,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",200,NA,NA,NA,NA,NA
1988,3500,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
1987,20,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",20,NA,NA,NA,NA,NA
1989,3300,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",3300,NA,NA,NA,NA,NA
1990,3500,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
1991,1633,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",1633,NA,NA,NA,NA,NA
1992,15000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",15000,NA,NA,NA,NA,NA
1992,6,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",6,NA,NA,NA,NA,NA
1991,2,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",2,NA,NA,NA,NA,NA
1991,7000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",7000,NA,NA,NA,NA,NA
1990,8700,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",8700,NA,NA,NA,NA,NA
1985,35000,"40151","SOOKE RIVER","CM-04","Georgia Strait","Cm_ISC",35000,NA,NA,NA,NA,NA
1990,420,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",420,NA,NA,NA,NA,NA
1987,1000,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",1000,NA,NA,NA,NA,NA
1988,3500,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",3500,NA,NA,NA,NA,NA
1989,300,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",300,NA,NA,NA,NA,NA
1992,1500,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",1500,NA,NA,NA,NA,NA
1984,670,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",670,NA,NA,NA,NA,NA
1985,900,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",900,NA,NA,NA,NA,NA
1986,900,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",900,NA,NA,NA,NA,NA
1993,1500,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",1500,NA,NA,NA,NA,NA
1994,1100,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",1100,NA,NA,NA,NA,NA
1986,500,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",500,NA,NA,NA,NA,NA
1988,1500,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",1500,NA,NA,NA,NA,NA
1987,500,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",500,NA,NA,NA,NA,NA
1985,550,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",550,NA,NA,NA,NA,NA
1992,1200,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",1200,NA,NA,NA,NA,NA
1991,160,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",160,NA,NA,NA,NA,NA
1990,30,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",30,NA,NA,NA,NA,NA
1989,70,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",70,NA,NA,NA,NA,NA
1984,120,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",120,NA,NA,NA,NA,NA
1993,10000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",10000,NA,NA,NA,NA,NA
1984,8000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",8000,NA,NA,NA,NA,NA
1985,11000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",11000,NA,NA,NA,NA,NA
1986,1900,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",1900,NA,NA,NA,NA,NA
1987,4980,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",4980,NA,NA,NA,NA,NA
1988,44000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",44000,NA,NA,NA,NA,NA
1994,6000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",6000,NA,NA,NA,NA,NA
1987,30,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",30,NA,NA,NA,NA,NA
1985,600,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",600,NA,NA,NA,NA,NA
1986,100,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",100,NA,NA,NA,NA,NA
1992,634,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",634,NA,NA,NA,NA,NA
1988,2500,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",2500,NA,NA,NA,NA,NA
1990,80,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",80,NA,NA,NA,NA,NA
1998,1,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",1,NA,NA,NA,NA,NA
1997,NA,"49670","LASSITER AND ROWLEY CREEKS","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1998,2182,"49080","THEODOSIA RIVER","CM-04","Georgia Strait","Cm_ISC",2182,NA,NA,NA,NA,NA
1999,19,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",19,NA,NA,NA,NA,NA
1997,6000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",6000,NA,NA,NA,NA,NA
1999,50,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",50,NA,NA,NA,NA,NA
1996,200,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",200,NA,NA,NA,NA,NA
2000,200,"50537","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",200,NA,NA,NA,NA,NA
2000,3700,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",3700,NA,NA,NA,NA,NA
1995,1000,"50987","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1000,NA,NA,NA,NA,NA
2001,6500,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",6500,NA,NA,NA,NA,NA
1995,300,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",300,NA,NA,NA,NA,NA
2000,10000,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",10000,NA,NA,NA,NA,NA
1999,15000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",15000,NA,NA,NA,NA,NA
1997,NA,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",NA,NA,NA,NA,NA,NA
2001,898,"40111","CRAIGFLOWER CREEK","CM-04","Georgia Strait","Cm_ISC",898,NA,NA,NA,NA,NA
1997,100,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",100,NA,NA,NA,NA,NA
1996,7000,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",7000,NA,NA,NA,NA,NA
1995,NA,"50996","AHTA VALLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1996,NA,"52686","NAKA CREEK","CM-05","Northeast Vancouver Island","Cm_ISC",NA,NA,NA,NA,NA,NA
1997,500,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",500,NA,NA,NA,NA,NA
1997,20,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",20,NA,NA,NA,NA,NA
1995,2000,"49521","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2000,NA,NA,NA,NA,NA
1996,NA,"45883","WHALETOWN CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1999,27,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",27,NA,NA,NA,NA,NA
1998,2000,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",2000,NA,NA,NA,NA,NA
2001,3028,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",3028,NA,NA,NA,NA,NA
1998,55000,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",55000,NA,NA,NA,NA,NA
1995,800,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",800,NA,NA,NA,NA,NA
1997,245,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",245,NA,NA,NA,NA,NA
1996,NA,"40091","SANDHILL CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1998,1500,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
1998,500,"50936","NIGGER CREEK","CM-08","Southern Coastal Streams","Cm_ISC",500,NA,NA,NA,NA,NA
1996,6000,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",6000,NA,NA,NA,NA,NA
2000,1600,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1600,NA,NA,NA,NA,NA
1995,100,"52706","EVE RIVER","CM-05","Northeast Vancouver Island","Cm_ISC",100,NA,NA,NA,NA,NA
1996,2000,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2000,NA,NA,NA,NA,NA
2000,7850,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",7850,NA,NA,NA,NA,NA
1997,700,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",700,NA,NA,NA,NA,NA
2000,500,"53046","LITTLE RIVER","CM-04","Georgia Strait","Cm_ISC",500,NA,NA,NA,NA,NA
1996,350,"40131","AYUM CREEK","CM-04","Georgia Strait","Cm_ISC",350,NA,NA,NA,NA,NA
2000,200,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",200,NA,NA,NA,NA,NA
1999,3,"236","ROBERTSON RIVER","CM-04","Georgia Strait","Cm_ISC",3,NA,NA,NA,NA,NA
2001,1500,"53046","LITTLE RIVER","CM-04","Georgia Strait","Cm_ISC",1500,NA,NA,NA,NA,NA
1997,350,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",350,NA,NA,NA,NA,NA
1995,250,"48715","PENDER HARBOUR CREEKS","CM-04","Georgia Strait","Cm_ISC",250,NA,NA,NA,NA,NA
1998,2600,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2600,NA,NA,NA,NA,NA
1995,118,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",118,NA,NA,NA,NA,NA
1996,450,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",450,NA,NA,NA,NA,NA
1998,300,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",300,NA,NA,NA,NA,NA
1998,4,"49590","WAAMTX CREEK","CM-08","Southern Coastal Streams","Cm_ISC",4,NA,NA,NA,NA,NA
1997,NA,"45883","WHALETOWN CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1999,346,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",346,NA,NA,NA,NA,NA
1996,450,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",450,NA,NA,NA,NA,NA
1997,450,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",450,NA,NA,NA,NA,NA
2001,63,"146","GLENORA CREEK","CM-04","Georgia Strait","Cm_ISC",63,NA,NA,NA,NA,NA
1996,NA,"52706","EVE RIVER","CM-05","Northeast Vancouver Island","Cm_ISC",NA,NA,NA,NA,NA,NA
1995,3541,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",3541,NA,NA,NA,NA,NA
1995,250,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",250,NA,NA,NA,NA,NA
1995,127,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",127,NA,NA,NA,NA,NA
1995,818,"40161","DE MAMIEL CREEK","CM-04","Georgia Strait","Cm_ISC",818,NA,NA,NA,NA,NA
1999,250,"53046","LITTLE RIVER","CM-04","Georgia Strait","Cm_ISC",250,NA,NA,NA,NA,NA
2001,14000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",14000,NA,NA,NA,NA,NA
1995,750,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",750,NA,NA,NA,NA,NA
2001,23,"236","ROBERTSON RIVER","CM-04","Georgia Strait","Cm_ISC",23,NA,NA,NA,NA,NA
1996,NA,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
2000,550,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",550,NA,NA,NA,NA,NA
1997,100,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",100,NA,NA,NA,NA,NA
1996,54,"256","SQUIRREL COVE BAY CREEK","CM-04","Georgia Strait","Cm_ISC",54,NA,NA,NA,NA,NA
1995,107,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",107,NA,NA,NA,NA,NA
1995,16,"40191","TUGWELL CREEK","CM-04","Georgia Strait","Cm_ISC",16,NA,NA,NA,NA,NA
1999,1100,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1100,NA,NA,NA,NA,NA
1999,500,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",500,NA,NA,NA,NA,NA
2000,1837,"51116","WAKEMAN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1837,NA,NA,NA,NA,NA
1996,280,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",280,NA,NA,NA,NA,NA
1995,1500,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",1500,NA,NA,NA,NA,NA
2000,1200,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",1200,NA,NA,NA,NA,NA
1999,75,"146","GLENORA CREEK","CM-04","Georgia Strait","Cm_ISC",75,NA,NA,NA,NA,NA
1998,72,"49630","CHIEF NOWLEY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",72,NA,NA,NA,NA,NA
1997,1700,"40201","MUIR CREEK","CM-04","Georgia Strait","Cm_ISC",1700,NA,NA,NA,NA,NA
1995,5500,"49540","WAWWATL CREEK","CM-08","Southern Coastal Streams","Cm_ISC",5500,NA,NA,NA,NA,NA
1995,27000,"50536","ORFORD RIVER","CM-07","Bute Inlet","Cm_ISC",27000,NA,NA,NA,NA,NA
1997,400,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
2000,550,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",550,NA,NA,NA,NA,NA
2001,953,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",953,NA,NA,NA,NA,NA
1998,40,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",40,NA,NA,NA,NA,NA
1999,1800,"48715","PENDER HARBOUR CREEKS","CM-04","Georgia Strait","Cm_ISC",1800,NA,NA,NA,NA,NA
1996,3500,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",3500,NA,NA,NA,NA,NA
1995,2500,"49610","WAUMP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2500,NA,NA,NA,NA,NA
1999,6,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",6,NA,NA,NA,NA,NA
1998,1000,"51096","KINGCOME RIVER","CM-08","Southern Coastal Streams","Cm_ISC",1000,NA,NA,NA,NA,NA
1995,NA,"45883","WHALETOWN CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1995,97,"40171","ROCKY CREEK","CM-04","Georgia Strait","Cm_ISC",97,NA,NA,NA,NA,NA
1999,203,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",203,NA,NA,NA,NA,NA
1997,250,"49660","PACK LAKE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",250,NA,NA,NA,NA,NA
1998,200,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",200,NA,NA,NA,NA,NA
1997,97,"51056","VINER SOUND CREEK","CM-08","Southern Coastal Streams","Cm_ISC",97,NA,NA,NA,NA,NA
1997,NA,"49480","EVA CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1998,100,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",100,NA,NA,NA,NA,NA
2001,100,"52706","EVE RIVER","CM-05","Northeast Vancouver Island","Cm_ISC",100,NA,NA,NA,NA,NA
1999,5,"40111","CRAIGFLOWER CREEK","CM-04","Georgia Strait","Cm_ISC",5,NA,NA,NA,NA,NA
1999,300,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",300,NA,NA,NA,NA,NA
1996,100,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",100,NA,NA,NA,NA,NA
2000,60,"49510","WARNER BAY CREEK","CM-08","Southern Coastal Streams","Cm_ISC",60,NA,NA,NA,NA,NA
1995,8000,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",8000,NA,NA,NA,NA,NA
1997,2900,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",2900,NA,NA,NA,NA,NA
2001,10,"186","NORRIE CREEK","CM-04","Georgia Strait","Cm_ISC",10,NA,NA,NA,NA,NA
1998,13256,"49520","TAALTZ CREEK","CM-08","Southern Coastal Streams","Cm_ISC",13256,NA,NA,NA,NA,NA
1999,250,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",250,NA,NA,NA,NA,NA
1996,450,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",450,NA,NA,NA,NA,NA
1997,NA,"40141","LANNON CREEK","CM-04","Georgia Strait","Cm_ISC",NA,NA,NA,NA,NA,NA
1997,16,"45657","LUNSON CREEK","CM-04","Georgia Strait","Cm_ISC",16,NA,NA,NA,NA,NA
1997,369,"50976","KAKWEIKEN RIVER","CM-08","Southern Coastal Streams","Cm_ISC",369,NA,NA,NA,NA,NA
2000,170,"49550","RAINBOW CREEK","CM-08","Southern Coastal Streams","Cm_ISC",170,NA,NA,NA,NA,NA
1997,2280,"50986","AHTA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",2280,NA,NA,NA,NA,NA
1997,42,"256","SQUIRREL COVE BAY CREEK","CM-04","Georgia Strait","Cm_ISC",42,NA,NA,NA,NA,NA
1995,78,"50906","KWALATE CREEK","CM-09","Upper Knight","Cm_ISC",78,NA,NA,NA,NA,NA
1997,1600,"40211","KIRBY CREEK","CM-04","Georgia Strait","Cm_ISC",1600,NA,NA,NA,NA,NA
1995,NA,"49600","ALISON RIVER","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
1997,300,"49650","QUASHELLA RIVER","CM-08","Southern Coastal Streams","Cm_ISC",300,NA,NA,NA,NA,NA
1998,1000,"40181","CHARTERS RIVER","CM-04","Georgia Strait","Cm_ISC",1000,NA,NA,NA,NA,NA
1995,15000,"50896","AHNUHATI RIVER","CM-09","Upper Knight","Cm_ISC",15000,NA,NA,NA,NA,NA
1997,400,"49620","JAP CREEK","CM-08","Southern Coastal Streams","Cm_ISC",400,NA,NA,NA,NA,NA
1997,NA,"48426","LEE CREEK","CM-08","Southern Coastal Streams","Cm_ISC",NA,NA,NA,NA,NA,NA
