ReturnYear,ConservationUnit,SubPop,SpawnRDeme,TribDeme,WSP.2014.Data.Use.Categories,Final.Spawner.Estimate,Total.Escapement,Natural.Escapement,Total.Hatchery.Clipped.Escapement.Corrected,Total.Hatchery.Unclipped.Escapement.Corrected,Total.Prefishery.Abundance,prefishery.return.natural,prefishery.return.hatchery.clipped,prefishery.return.hatchery.unclipped,FN.Removals,Classroom.Removals,Fence.Mortalities,AFC.Harvest,Brood.Removed.below.or.at.estimation.site,Brood.Removed.above.estimation.site,BroodYear,Final.Clipped.ER,Smolt.Survival.MU,Final.Smolt.Survival,Average.Fry.Survival.across.CU.Years,Final.Fry.Survival,PeakCountDate,PeakSpawnDate,FinalEstType,EstClass,CompSysSurvey,DataQualClass,AdultPresent,Comments
1995,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,374,374,374,0,0,853,853,0,0,0,0,0,0,0,0,1992,0.561601643,0.007921832,0.007921832,7.54E-10,7.54E-10,,,infill - WSP 2014,Type-7: Infill,,,,
1996,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,145,145,145,0,0,876,876,0,0,0,0,0,0,0,0,1993,0.83495935,0.016988663,0.035723804,3.12E-07,0.002013434,,,infill - WSP 2014,Type-7: Infill,,,,
1997,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,11,11,11,0,0,19,19,0,0,0,0,0,0,0,0,1994,0.4048583,0.011945055,0.015607251,1.14E-08,1.14E-08,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1998,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,63,64,64,0,0,69,69,0,0,0,1,0,0,0,0,1995,0.071684347,0.01185069,0.012244915,4.31E-09,4.31E-09,,,Fishway,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),,,MC: MC: True Estimate (no expansion required).  Estimate in spreadsheet reports 65.  
1999,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,42,42,42,0,0,46,46,0,0,6,0,0,0,0,0,1996,0.090263392,0.019521356,0.021917973,4.42E-08,4.42E-08,,,Fishway,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),,,MC: MC: True Estimate (no expansion required).  
2000,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,62,62,62,0,0,64,64,0,0,0,0,0,0,0,0,1997,0.073626202,0.024551788,0.024551788,6.96E-08,0.004126727,,,UNK,Type-4: Specific methodology unknown but strongly suspect it is a type 4 or better,,,,MC: MC: True Estimate (no expansion required).  No info can be found.
2001,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,136,136,136,0,0,146,146,0,0,0,0,0,0,0,0,1998,0.071,0.031431829,0.031431829,1.87E-07,0.012038848,,,Fence,Type-1C: Fence with significant breach,Complete (100%),,,MC: MC: True Estimate (no expansion required)
2002,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,600,600,600,0,0,651,651,0,0,0,0,0,0,0,0,1999,0.0782,0.035753931,0.05237847,1.44E-06,1.44E-06,,,Fence,Type-1C: Fence with significant breach,Complete (100%),,,MC: MC: True Estimate (no expansion required)
2003,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,289,289,289,0,0,332,332,0,0,0,0,0,0,0,0,2000,0.178419425,0.007511514,0.002929766,1.41E-11,1.41E-11,,,Fence,Type-1C: Fence with significant breach,Complete (100%),,,Fence installed in week of Aug 30 until Nov 28. 5 weeks of zero counts at end.
2004,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,132,132,132,0,0,152,152,0,0,0,0,0,0,0,0,2001,0.193463948,0.008284586,0.008284586,9.02E-10,9.02E-10,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,
2005,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,308,308,308,0,0,354,354,0,0,0,0,0,0,0,0,2002,0.1299,0.003460545,0.003460545,2.75E-11,2.75E-11,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,
2006,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,289,289,289,0,0,319,319,0,0,0,0,0,0,0,0,2003,0.115404055,0.000128458,0.000128458,5.22E-17,5.22E-17,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,
2007,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,1251,1251,1251,0,1.47E-07,1409,1409,0,1.66E-07,0,0,0,0,0,0,2004,0.138022837,0.008712469,0.008712469,1.10E-09,1.10E-09,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,HO: SFC's Resistivity estimate.
2008,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,337,337,337,0,0,374,374,0,0,0,0,0,0,0,0,2005,0.098,0.003938333,0.003938333,4.61E-11,4.61E-11,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,: fishway
2009,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,385,385,385,0,0,435,435,0,0,0,0,0,0,0,0,2006,0.249578741,0.009261365,0.009261365,1.41E-09,1.41E-09,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,"SL: SFC fishway count, Sep 10 - Nov 12. "
2010,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,1794,1794,1794,0,0,2002,2002,0,0,0,0,0,0,0,0,2007,0.194758349,0.009333496,0.009333496,1.45E-09,1.45E-09,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,SL:  SFC resistivity counter 10 Sep - 3rd week in Nov.  No counts after 8 Nov.
2011,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,658,658,658,0,0,753,753,0,0,0,0,0,0,0,0,2008,0.24076513,0.013790839,0.013790839,6.93E-09,6.93E-09,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,SFC resistivity counter estimate (Aaron Gillespie)
2012,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,1534,1534,1534,0,0,1727,1727,0,0,0,0,0,0,0,0,2009,0.382094722,0.011269182,0.011269182,3.09E-09,3.09E-09,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,No removals or mortalities were noted in 2012.
2013,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,2029,2029,2029,0,0,2422,2422,0,0,0,0,0,0,0,0,2010,0.198762864,0.007476806,0.007476806,5.99E-10,5.99E-10,11/2/2013,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,undisclosed issues with the resistivity counter
2014,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,1175,1175,1175,0,4.27E-07,1723,1723,0,6.26E-07,0,0,0,0,0,0,2011,0.318,0.01130705,0.01130705,3.13E-09,3.13E-09,10/24/2014,,Resistivity Counter,Type-1B: Fence with significant breach + infill,Complete (100%),2  Breach(s) reported or fence in late or removed early; adjustment to estimate made.,,Gap in data btw Oct 13 through Oct 19 where zero fish were recorded by the Resistivity counter. Used the average of the percentage of run over missing dates from years 07-2013 to infill the seven missing days.
2015,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,699,699,699,0,0,850,850,0,0,5,0,0,0,0,0,2012,0.190536578,0.00727159,0.00727159,5.36E-10,5.36E-10,10/8/2015,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,Harvest includes 3 M and 2 F on Oct 28.
2016,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,3247,3247,3247,0,0,3503,3503,0,0,0,0,0,0,0,0,2013,0.091726324,0.01256652,0.01256652,4.78E-09,4.78E-09,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,First fish observed through the fishway on Sep 1 and last fish observed on Nov 13.  The fishway shut down on Dec 2.  Estimate does not include the harvest of 3 M ; 4 F Coho.
2017,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,652,652,651.9999996,0,3.98E-07,722.0376523,722,0,4.41E-07,0,0,0,0,0,0,2014,0.173,0.010173805,0.010173805,2.05E-09,2.05E-09,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,Bonaparte fishway was operational from Sep 1 to Nov 29.  Peak migration occured btw Sep 23 and Sep 29 (n=254); smaller pulse occurred btw Oct 21 and Oct 25 (n=95).  The first fish was recorded on Sep 15 and the last fish on Nov 14.  No harvest or brood reported on the spreadsheet.   
2018,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.217,0.014359448,0.014359448,8.14E-09,8.14E-09,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,Fishway was not operational in 2018 due to breach in fishway walls and an inability to fix it due to unseasonally high water. Severe forest burns in the upper watershed have contributed to high water as trees and organics no long retain or evapotranspire water. Overland and we assume aquifer flows are uninhibited by normal water retention and removal processes in the Bonaparte watershed.  An attempt was made by the Bonaparte Band to run a collection fence for capturing and moving fish above the fishway but it failed due to high water. One Coho adult was moved above the fishway.
2019,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,2918,2918,2917.999998,0,2.17E-06,3726.692209,3726.692207,0,2.77E-06,0,0,0,0,0,0,2016,0.217,0.016394835,0.016394835,1.38E-08,1.38E-08,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,First fish observed through the fishway on Sep 24 and last fish observed on Nov 6.  The fishway operated between Sep 24 and Dec 5.
2020,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,2370,2370,2369.999999,0,1.16E-06,2746.234067,2746.234066,0,1.34E-06,0,0,0,0,0,0,2017,0.225654792,0.018249814,0.018249814,2.12E-08,2.12E-08,,,Resistivity,Type-1B: Fence with significant Breach,Standardized Area,3  Breach(s) reported or fence in later or removed early; no adjustment to estimate made.,,"Bonaparte fishway operated from Sep 15 to Nov 25 by the SFC. Two outages occurred during the operational period. The first occurred between Oct 2 and Oct 9; no counter or graphics data were recorded during this time. The second resulted in the loss of graphics data btw Nov 3 and Nov 16; however, raw counter records were still recorded. A peak count of 376 net up fish was recorded on Nov 8. No video calibration was done in 2020 due to theft of the equipment early in the season. As a result, Instream applied 2019 up count video accuracies to the daily counts by channel in 2020. Instream's estimate for Bonaparte Coho was reported for 2020.   "
2021,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,45,45,44.99996026,0,3.97E-05,49.72375691,49.72371299,0,4.39E-05,0,0,0,0,0,0,2018,0.095,0.031772019,0.031772019,1.95E-07,1.95E-07,,,Resistivity,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,Present,"The Bonaparte fishway operated from Sep 15 to Nov 15 by the SFC. No equipment or power issues were reported in 2021. The first fish was counted on Sep 22. There was a small pulse of fish btw Sep 22 and Sep 30. No fish were reported btw Oct 1 and Oct 14. A second, larger pulse occurred btw Oct 15 and Oct 24; no other counts were reported after Oct 24. NOTE: The Bonaparte fishway was not operational in 2018."
1975,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.68050493,,,,,,,,,,,,
1976,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0.68050493,,,,,,,,,,,,
1977,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.68050493,,,,,,,,,,,,
1978,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0.68050493,,,,,,,,,,,,
1979,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.68050493,,,,,,,,,,,,
1980,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0.68050493,,,,,,,,,,,,
1981,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0.68050493,,,,,,,,,,,,
1982,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.68050493,0.059001544,0.059001544,2.32E-06,2.32E-06,,,,,,,,
1983,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.68050493,0.059001544,0.059001544,2.32E-06,2.32E-06,,,,,,,,
1984,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,3238,3272,3272,0,0,10242,10242,0,0,0,0,0,0,34,0,1981,0.68050493,0.059001544,0.059001544,2.32E-06,2.32E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1985,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1981,2150,2150,0,0,6730,6730,0,0,0,0,0,0,169,0,1982,0.68050493,0.059001544,0.059001544,2.32E-06,2.32E-06,,,infill - WSP 2014,Type-7: Infill,,,,
1986,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,2750,3424,3424,0,0,9985,9985,0,0,0,0,0,0,674,0,1983,0.657142857,0.059001544,0.059001544,2.32E-06,2.32E-06,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1987,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,2979,3528,3436,78,14,7622,7424,168,30,0,0,0,0,549,0,1984,0.537212208,0.059001544,0.059001544,2.32E-06,0.003278551,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1988,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,3723,4371,2770,918,683,15176,9617,3187,2372,0,0,0,0,648,0,1985,0.781125125,0.063450769,0.063450769,3.10E-06,0.010569045,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1989,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,4654,5137,2081,1413,1643,14477,5865,3982,4630,0,0,0,0,483,0,1986,0.645172124,0.059001544,0.059001544,2.32E-06,0.009184689,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1990,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,5585,6063,4666,579,818,23013,17712,2197,3104,0,0,0,0,478,0,1987,0.79850558,0.063263336,0.039071303,4.46E-07,0.009177448,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1991,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,2792,3250,1583,611,1056,10077,4909,1895,3273,0,0,0,0,458,0,1988,0.678305266,0.065533638,0.034947732,2.86E-07,0.001549732,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,5585,6070,4011,802,1257,32747,21638,4325,6784,0,0,0,0,485,0,1989,0.681184749,0.071822887,0.04099984,5.41E-07,0.014909358,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1993,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,7446,7840,6611,501,729,62981,53106,4022,5853,0,0,0,0,394,0,1990,0.698453562,0.055504908,0.042820024,6.44E-07,0.005939165,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1994,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,6516,6799,2389,386,4023,11997,4216,682,7099,0,0,0,0,283,0,1991,0.749022846,0.034433723,0.061751768,2.79E-06,2.79E-06,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1995,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,2703,2980,2977,3,0,6798,6790,8,0,0,0,0,0,277,0,1992,0.761074294,0.007921832,0.000771445,6.78E-14,6.78E-14,,,infill - WSP 2014,Type-7: Infill,,,,
1996,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1086,1152,1034,74,44,6979,6265,448,266,0,0,0,0,66,0,1993,0.86025241,0.016988663,0.008303084,9.10E-10,0.002013434,,,infill - WSP 2014,Type-7: Infill,,,,
1997,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1489,1647,1630,6,11,2768,2739,10,18,0,0,0,0,158,0,1994,0.896963105,0.011945055,0.002258155,4.98E-12,4.98E-12,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1998,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,691,781,640,0,141,840,689,0,151,0,0,0,0,90,0,1995,0.071684347,0.01185069,0.012244915,4.31E-09,4.31E-09,,,MR + Aerial PLExp,Type-2: Mark-recapture,Complete (100%),,,MC: True Estimate (no expansion required).  BC16 reports a MR estimate (N=591) plus Aerial PLExp estimate (N=100) based on a 2.0 expansion factor.  Absolute fence count not available as fence washed out on a couple of occasions for a total of 5 days.  
1999,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1812,2055,1520,506,29,2259,1671,557,32,0,0,0,0,243,0,1996,0.090263392,0.019521356,0.021917973,4.42E-08,4.42E-08,,,MR,Type-2: Mark-recapture,Complete (100%),,,"S. Lemke: 2055-243 brood removals.=1812, MC: True Estimate (no expansion required).  MR estimate from BC 16"
2000,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,2870,3080,1829,0,1251,3193,1896,0,1297,0,0,0,0,210,0,1997,0.073626202,0.024551788,0.024551788,6.96E-08,0.004126727,,,UNK,Type-4: Specific methodology unknown but strongly suspect it is a type 4 or better,,,,MC: True Estimate (no expansion required).  No info can be found.
2001,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,4600,4916,3640,0,1276,5292,3918,0,1373,0,0,0,0,316,0,1998,0.071,0.031431829,0.031431829,1.87E-07,0.012038848,,,MR,Type-2: Mark-recapture,Complete (100%),,,MC: True Estimate (no expansion required).  NuSEDs reports a MR estimate.  No other details given.
2002,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,5661,5947,4527,555,865,6452,4911,602,939,0,0,0,0,286,0,1999,0.245523572,0.035753931,0.019091227,2.54E-08,2.54E-08,,,Fence,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,MC: True Estimate (no expansion required).  Fence operated by NWFSA.  No other info available.  Unsure if any breaches occurred.
2003,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1194,1259,444,383,432,1472,510,466,496,0,0,0,0,65,0,2000,0.210949648,0.007511514,0.01216508,4.19E-09,4.19E-09,11/17/2003,11/17/2003,AUC,Type-3: High effort (5 or more surveys)  ,,,,12 days @ 75%.  AUC estimate based on a 75% OE and 12 d SL.  No source data in NuSEDs. 
2004,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1267,1411,1002,74,335,1631,1153,92,386,0,0,0,0,144,0,2001,0.752097486,0.008284586,0.008284586,9.02E-10,9.02E-10,11/17/2004,11/17/2004,AUC,Type-3: High effort (5 or more surveys)  ,,,,"AUC estimate based on a 75% OE and 12 d SL. Five surveys conducted from Nov 3 to Dec 1, artificial zero Oct 15 and Dec 15."
2005,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,935,1045,795,64,186,1201,913,74,214,0,0,0,0,110,0,2002,0.568431209,0.003460545,0.003460545,2.75E-11,2.75E-11,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),1  True Abundance with virtually no bypass,,Prelimary est from resistivity counter (1045) minus brood (110).  Estimate in NuSEDs appears to have added brood to 1045 count.
2006,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,300,389,383,5,0,430,423,6,0,0,0,0,0,89,0,2003,0,0.000128458,0.000128458,5.22E-17,5.22E-17,,,Resistivity Counter,Type-1C: Fence with significant breach,Complete (100%),,,MC: VERY PRELIMINARY FROM RESISTIVITY COUNTER (est 200-300)
2007,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,3348,3455,2738,328,389,3902,3084,381,438,0,0,0,0,107,0,2004,0.299201941,0.008712469,0.010986693,2.79E-09,2.79E-09,,,AUC,Type-3: High effort (5 or more surveys)  ,,,,HO: NWSFA's AUC  estimate based on 10 d SL and 75% OE. 
2008,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,1754,1813,1535,147,131,2010,1702,163,145,0,0,0,0,59,0,2005,0.162603958,0.003938333,0.003938333,4.61E-11,4.61E-11,,,Resistivity Counter,Type-1: Fence or Fishway with virtually no bypass,Complete (100%),,,LR: Nicola Tribal Association AUC - 485. Resistivity counter - Don McCubbing - 1754
