CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,GenAvgUsed.x,Group,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,GenAvgUsed.y,IntStatusRaw,IntStatus,IntStatusRaw_Short,IntStatus_Short,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2,ProxySource
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2003,247916,247916,2.705962035,116.1344786,119,66.8115,8.2667,NA,1.626259993,11.61344786,6,116134.4786,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,NA,Green,Green,Green,Green,116134.4786,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2004,140270,140270,3.122212909,133.9991336,135,138.2721,2.6667,NA,1.876423201,13.39991336,6,133999.1336,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,NA,Green,Green,Green,Green,133999.1336,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2005,88778,88778,2.960415553,127.0551147,129,157.4592,1.7,NA,1.779184377,12.70551147,6,127055.1147,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,NA,Green,Green,Green,Green,127055.1147,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2006,60638,60638,2.725463808,116.9714557,121,127.0529,3.3333,NA,1.637980391,11.69714557,6,116971.4557,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,NA,Green,Green,Green,Green,116971.4557,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2007,76665,76665,2.032420493,87.22742271,91,18.6322,17.5,NA,1.221467298,8.722742271,6,87227.42271,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Green,NA,NA,Green,Green,Green,Green,87227.42271,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2008,41805,41805,1.501687006,64.44940293,70,-46.2359,77.1333,NA,0.902501021,6.444940293,6,64449.40293,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,64449.40293,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2009,70281,70281,1.416486914,60.79278538,66,-59.3872,92.6333,NA,0.851296496,6.079278538,6,60792.78538,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,60792.78538,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2010,103649,103649,1.619636773,69.51157103,75,-39.5412,69.3667,NA,0.97338782,6.951157103,6,69511.57103,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,69511.57103,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2011,123710,123710,1.825448333,78.34459157,84,-27.0633,52.5667,NA,1.097078804,7.834459157,6,78344.59157,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Green,Green,Green,Red,NA,NA,Green,Green,Green,Green,78344.59157,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2012,44691,44691,1.856168963,79.66305956,88,-49.6923,82.3,NA,1.115541639,7.966305956,6,79663.05956,CK-Fraser_Lower,Green,Node36,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,Green,Green,Green,Red,NA,NA,Green,Green,Green,Green,79663.05956,Green,Green,G,G,High,High,High,Green,Green,NotRed,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2013,43160,43160,1.643154432,70.52090191,80,-58.5205,89.8333,NA,0.987521732,7.052090191,6,70520.90191,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Green,Red,NA,NA,Amber,Green,Amber,Green,70520.90191,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2014,44915,44915,1.333168226,57.21691393,66,-67.31,97.2333,NA,0.801222679,5.721691393,6,57216.91393,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,57216.91393,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2015,101780,101780,1.269694868,54.49276436,63,-35.5388,64.6,NA,0.763075735,5.449276436,6,54492.76436,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,54492.76436,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2016,41327,41327,1.245095938,53.43702747,63,-28.6409,55,NA,0.748291988,5.343702747,6,53437.02747,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,53437.02747,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2017,29799,29799,1.134966074,48.71047395,59,-40.4921,69.8,NA,0.682104884,4.871047395,6,48710.47395,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,48710.47395,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2018,46094,46094,1.142341957,49.0270321,60,-44.9022,77.2333,NA,0.686537726,4.90270321,6,49027.0321,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,49027.0321,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2019,45186,45186,0.932462749,40.01943625,50,-43.2885,74.4,NA,0.560402121,4.001943625,6,40019.43625,CK-Fraser_Lower,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Red,Red,NA,NA,Red,Green,Red,Green,40019.43625,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2020,43087,43087,0.942235765,40.43887458,51,-54.8838,91.1667,NA,0.56627562,4.043887458,6,40438.87458,CK-Fraser_Lower,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Amber,Red,NA,NA,Red,Green,Red,Green,40438.87458,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2021,36449,36449,0.990901685,42.52751853,55,-57.6928,93.5333,NA,0.595523421,4.252751853,6,42527.51853,CK-Fraser_Lower,Red,Node19,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM < 1",5,Red,Green,Amber,Red,NA,NA,Red,Green,Red,Green,42527.51853,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA
CK-03,Chinook,Lower Fraser River_FA_0.3,Abs_Abd,2022,81649,81649,1.143160435,49.06215957,64,-29.2685,55.6,NA,0.687029625,4.906215957,6,49062.15957,CK-Fraser_Lower,Amber,Node37,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,Amber,Green,Amber,Red,NA,NA,Amber,Green,Amber,Green,49062.15957,NA,NA,NA,NA,High,High,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,1995,205,205,NA,NA,83,-28.162,53.1,NA,NA,NA,2,357.293985,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,357.293985,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,1996,373,373,NA,NA,88,-51.2031,83.1333,NA,NA,NA,2,374.2046062,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,374.2046062,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,1997,664,664,NA,NA,83,-22.7536,47.2333,NA,NA,NA,2,359.3557811,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,359.3557811,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,1998,668,668,NA,NA,96,25.7026,12.8,NA,NA,NA,2,424.6198854,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,424.6198854,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,1999,188,188,NA,NA,85,11.6838,18.8,NA,NA,NA,2,363.8421563,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,363.8421563,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2000,478,478,NA,NA,100,11.0822,20.1333,NA,NA,NA,2,430.9707781,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,430.9707781,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2001,732,732,NA,NA,113,29.3056,12.4,NA,NA,NA,2,493.1831995,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,493.1831995,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2002,540,540,NA,NA,107,-0.8803,25.4667,NA,NA,NA,2,473.209451,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,473.209451,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2003,509,509,NA,NA,101,30.5165,8.2,NA,NA,NA,2,448.1688564,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,448.1688564,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2004,202,202,NA,NA,105,-2.4122,27.6,NA,NA,NA,2,454.6533316,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,454.6533316,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2005,1491,1491,NA,NA,127,63.4476,7.2333,NA,NA,NA,2,570.8083628,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,570.8083628,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2006,1259,1259,NA,NA,137,98.4449,3.9667,NA,NA,NA,2,636.1994027,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,636.1994027,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2007,1968,1968,NA,NA,170,300.888,0.1667,NA,NA,NA,2,823.9854138,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,823.9854138,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2008,234,234,NA,NA,149,137.7822,3.3333,NA,NA,NA,2,705.3734986,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,705.3734986,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2009,631,631,NA,NA,185,131.6813,3.4333,NA,NA,NA,2,885.8388781,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,885.8388781,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2010,1520,1520,NA,NA,180,133.0299,3.7333,NA,NA,NA,2,889.2582966,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,889.2582966,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2011,941,941,NA,NA,167,121.7485,4.2667,NA,NA,NA,2,838.9589364,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,838.9589364,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2012,624,624,NA,NA,132,128.8384,3.7667,NA,NA,NA,2,666.7647066,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,666.7647066,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2013,224,224,NA,NA,133,57.6503,13.8,NA,NA,NA,2,660.9658717,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,660.9658717,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2014,383,383,NA,NA,122,-12.0913,40.3,NA,NA,NA,2,598.1538724,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Green,NA,NA,NA,NA,NA,NA,598.1538724,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2015,508,508,NA,NA,98,-27.2006,52.1,NA,NA,NA,2,480.4154255,CK-Fraser_Lower,Amber,Node65," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Red,NA,NA,NA,NA,NA,NA,480.4154255,NA,NA,NA,NA,Low,Low,Moderate,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2016,238,238,NA,NA,75,-45.0951,67.8667,NA,NA,NA,2,364.9340696,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,364.9340696,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2017,320,320,NA,NA,67,-56.2033,78.4667,NA,NA,NA,2,319.3063005,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,319.3063005,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2018,144,144,NA,NA,63,-73.5221,93.7667,NA,NA,NA,2,292.3010549,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,292.3010549,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2019,178,178,NA,NA,55,-87.372,99.8333,NA,NA,NA,2,250.7694506,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,250.7694506,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2020,191,191,NA,NA,46,-86.5108,99.9333,NA,NA,NA,2,206.2094479,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,206.2094479,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2021,134,134,NA,NA,42,-86.3931,99.9333,NA,NA,NA,2,183.8290436,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,183.8290436,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-04,Chinook,Lower Fraser River_SP_1.3,Rel_Idx,2022,275,275,NA,NA,41,-76.5883,98.5667,NA,NA,NA,2,178.3407837,CK-Fraser_Lower,Red,Node17,"Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,178.3407837,NA,NA,NA,NA,Moderate,Moderate,High,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-06,Chinook,Lower Fraser River_SU_1.3,Rel_Idx,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,CK-Fraser_Lower,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
